doc_id,term_id,frequency
5127_txt_interest,friday,1
8644_txt_earn,235,1
18108_txt_crude,urged,1
18104_txt_trade,actions,1
17274_txt_trade,widened,1
14995_txt_earn,cts,2
8592_txt_trade,yeutter,5
5273_txt_crude,long,2
6211_txt_earn,78038,1
5092_txt_earn,said,4
9053_txt_earn,said,2
5796_txt_crude,steadily,1
4638_txt_trade,billion,2
8855_txt_acq,scheduled,1
146_txt_earn,telecom,1
10455_txt_trade,billion,3
9328_txt_earn,kootenay,1
5465_txt_acq,21,1
4129_txt_crude,100000,1
11707_txt_acq,common,1
19935_txt_acq,said,3
16834_txt_earn,div,1
5535_txt_earn,qtr,1
17282_txt_trade,diversion,2
11837_txt_acq,concern,1
18419_txt_crude,cepe,1
8691_txt_acq,tender,6
5167_txt_crude,scheduled,1
4286_txt_earn,hit,1
2725_txt_interest,continued,1
12848_txt_trade,embraced,1
16563_txt_acq,buys,1
12890_txt_acq,one,1
14199_txt_trade,equipment,1
9531_txt_earn,prior,1
11545_txt_trade,white,3
17004_txt_acq,115,1
17083_txt_trade,guilty,1
9352_txt_earn,longterm,1
4604_txt_crude,gets,1
8914_txt_crude,construction,1
1602_txt_earn,profit,4
12677_txt_acq,february,1
6163_txt_crude,ways,1
11344_txt_acq,offering,1
17305_txt_trade,told,1
6125_txt_crude,remain,1
4488_txt_acq,iran,2
11123_txt_earn,dominion,1
18438_txt_acq,group,2
19912_txt_acq,ontario,1
110_txt_acq,hutton,1
7659_txt_acq,board,4
5118_txt_crude,meet,3
7684_txt_crude,corp,1
342_txt_trade,said,10
20930_txt_earn,loans,1
12473_txt_trade,obligations,1
3629_txt_earn,net,2
17186_txt_trade,imports,1
19291_txt_crude,price,2
5561_txt_trade,bipartisan,1
5396_txt_acq,march,1
3303_txt_crude,hills,1
21071_txt_acq,october,1
12397_txt_earn,bankers,2
16457_txt_acq,elxto,1
8855_txt_acq,detroit,1
17236_txt_crude,bring,1
21302_txt_earn,equatorial,1
10693_txt_crude,difficult,1
2353_txt_earn,excludes,1
10192_txt_crude,towards,1
3667_txt_earn,qtr,1
7097_txt_crude,john,1
10515_txt_earn,delay,2
19341_txt_acq,mur,1
1729_txt_acq,conn,1
3534_txt_interest,form,1
9438_txt_earn,march,1
19943_txt_acq,midaugust,1
11575_txt_earn,also,1
140_txt_earn,296,1
19683_txt_acq,party,1
14199_txt_trade,saying,1
18519_txt_trade,told,1
5993_txt_earn,1333760,1
718_txt_trade,canadians,2
5276_txt_earn,aluminium,1
21315_txt_earn,nine,2
3111_txt_interest,basis,1
10414_txt_acq,officials,1
3711_txt_acq,said,2
17863_txt_acq,formed,1
5667_txt_acq,common,1
162_txt_acq,26,1
4595_txt_trade,rostenkowski,1
3269_txt_earn,traffic,2
16644_txt_earn,196,1
17780_txt_crude,june,1
2973_txt_crude,km,3
17023_txt_trade,path,1
6335_txt_earn,comparison,1
5278_txt_trade,pounds,2
11884_txt_earn,647,1
13039_txt_trade,13,1
273_txt_crude,zero,1
18186_txt_crude,operate,2
20532_txt_interest,122,1
15276_txt_acq,dlrs,1
17023_txt_trade,preparing,1
21215_txt_earn,shr,2
1809_txt_trade,increasing,1
17359_txt_crude,said,11
7626_txt_trade,finance,1
5167_txt_crude,circumstances,1
21259_txt_earn,258,1
6030_txt_acq,mln,2
11007_txt_crude,crown,1
6124_txt_acq,norstar,4
873_txt_crude,ceiling,3
8835_txt_crude,effective,1
11175_txt_trade,seeing,1
5620_txt_earn,seven,6
5604_txt_earn,wis,1
3609_txt_crude,mln,1
4742_txt_crude,kerir,1
10843_txt_acq,due,1
991_txt_trade,agriculture,1
11933_txt_earn,initial,1
1808_txt_acq,noted,2
16486_txt_earn,nesb,1
1011_txt_earn,2575,1
17449_txt_trade,will,1
5444_txt_earn,270000,1
4143_txt_earn,restrict,1
10784_txt_acq,value,2
12609_txt_crude,director,1
3573_txt_acq,hours,1
11115_txt_earn,reuter,1
17452_txt_trade,factors,2
19254_txt_earn,736,1
6352_txt_interest,excess,1
5895_txt_trade,called,2
8799_txt_earn,latter,1
11892_txt_acq,cash,1
19364_txt_acq,traded,1
10233_txt_earn,increases,1
18252_txt_acq,net,1
16777_txt_trade,put,2
16052_txt_trade,respectively,1
6450_txt_trade,said,1
15816_txt_interest,720,1
16449_txt_acq,reliance,3
5119_txt_crude,distribution,1
17274_txt_trade,duties,1
5555_txt_earn,profit,1
2238_txt_earn,reuter,1
17245_txt_trade,possible,1
11403_txt_crude,corp,2
8677_txt_interest,leaving,1
8441_txt_acq,currently,1
18302_txt_trade,japan,1
11149_txt_crude,strong,1
797_txt_acq,2,1
12027_txt_interest,1,1
7355_txt_crude,rise,4
11260_txt_trade,prepay,1
6665_txt_acq,consider,1
20584_txt_acq,said,2
19760_txt_acq,raised,1
20262_txt_interest,growing,1
3189_txt_crude,march,2
11909_txt_acq,devices,1
982_txt_acq,might,1
17199_txt_crude,rise,1
6944_txt_acq,month,1
14843_txt_acq,billion,1
11210_txt_acq,adsteam,6
16970_txt_trade,told,1
17054_txt_crude,mln,3
20721_txt_crude,crude,3
20469_txt_trade,boosting,1
20682_txt_trade,countrys,1
12803_txt_crude,reuters,1
3980_txt_crude,stocks,7
18472_txt_trade,pressure,1
4259_txt_trade,october,3
6454_txt_earn,one,1
1327_txt_earn,mths,1
1477_txt_acq,allow,1
18448_txt_crude,member,1
12173_txt_acq,includes,2
15762_txt_earn,87,1
6594_txt_earn,53,1
5091_txt_acq,first,1
10779_txt_trade,plans,2
2973_txt_crude,largest,1
12848_txt_trade,fears,1
17429_txt_crude,tonnes,2
17929_txt_crude,fixed,1
17077_txt_interest,made,1
17972_txt_earn,investment,1
18938_txt_acq,arbitrageur,3
4386_txt_crude,co,1
10632_txt_crude,difficulty,1
10779_txt_trade,300,1
11663_txt_earn,order,1
17892_txt_crude,made,1
11909_txt_acq,inspection,1
17298_txt_crude,safeguard,1
8441_txt_acq,denny,1
19377_txt_trade,community,1
3629_txt_earn,qtr,1
237_txt_crude,since,2
110_txt_acq,better,2
17960_txt_acq,families,1
20324_txt_earn,1986,1
1022_txt_trade,deficits,1
19815_txt_earn,net,2
8724_txt_earn,10,2
3332_txt_crude,cost,3
3534_txt_interest,third,7
14293_txt_interest,says,1
18835_txt_trade,brought,1
4593_txt_crude,month,1
19499_txt_crude,pipeline,1
15404_txt_acq,30,1
17672_txt_earn,inc,2
853_txt_acq,filing,1
12602_txt_trade,duties,1
10375_txt_trade,deals,5
1875_txt_crude,texas,2
9184_txt_trade,calendar,1
17329_txt_crude,steadily,1
2309_txt_earn,wltn,1
10832_txt_earn,ended,1
20885_txt_earn,vs,8
837_txt_earn,discontinued,1
8667_txt_trade,view,1
16812_txt_earn,colo,1
11574_txt_trade,broader,1
4378_txt_earn,132,1
10779_txt_trade,pact,4
5127_txt_interest,since,1
19380_txt_acq,entertainment,1
14881_txt_trade,question,1
18667_txt_acq,produced,1
6282_txt_acq,dlrs,3
17975_txt_earn,oncor,1
8637_txt_trade,named,1
20159_txt_interest,banks,1
4031_txt_trade,short,1
3890_txt_earn,yearago,2
4132_txt_earn,west,2
338_txt_trade,security,1
15312_txt_earn,capital,1
17365_txt_crude,require,1
489_txt_crude,us,3
6454_txt_earn,89,1
7433_txt_acq,preliminary,1
18922_txt_acq,shelton,1
17780_txt_crude,threatened,1
4742_txt_crude,tankers,1
11933_txt_earn,principal,1
1824_txt_earn,dividend,2
7635_txt_acq,subject,2
2517_txt_crude,warning,1
3571_txt_crude,country,1
10265_txt_trade,chief,1
18155_txt_earn,dlrs,1
12774_txt_interest,interest,2
20048_txt_interest,us,1
7067_txt_crude,lake,1
15230_txt_crude,won,1
5440_txt_earn,nfg,1
12696_txt_interest,billion,1
11177_txt_acq,prospects,1
11225_txt_trade,following,2
16297_txt_earn,winchester,1
4795_txt_earn,francs,2
16964_txt_trade,japan,1
2979_txt_interest,appreciation,1
1990_txt_crude,emirates,1
8160_txt_crude,capacity,1
5244_txt_crude,partially,1
18577_txt_acq,generally,1
9697_txt_trade,year,1
11465_txt_acq,minneapolis,1
11817_txt_interest,four,1
4584_txt_crude,also,1
17488_txt_acq,first,3
2775_txt_crude,1760,1
6783_txt_earn,840000,1
16409_txt_acq,crzyo,1
4717_txt_trade,required,1
273_txt_crude,weak,1
3342_txt_crude,grade,2
9110_txt_acq,one,3
13115_txt_crude,28,1
449_txt_earn,358000,1
16619_txt_earn,245,1
15227_txt_earn,corp,1
12027_txt_interest,reagan,1
18595_txt_interest,reduction,1
10750_txt_crude,overhaul,2
19377_txt_trade,even,1
8027_txt_earn,avg,2
3007_txt_interest,responding,1
8592_txt_trade,agreement,1
6665_txt_acq,stock,3
1739_txt_acq,differences,1
16926_txt_trade,germany,1
8472_txt_acq,providence,1
20090_txt_crude,nicosia,1
18602_txt_earn,may,1
5376_txt_trade,billion,1
15366_txt_acq,exploration,1
9896_txt_earn,489257,1
6119_txt_crude,1970s,1
19556_txt_crude,conclusion,1
21041_txt_acq,31,1
2663_txt_earn,inc,1
10464_txt_interest,temporary,1
9818_txt_earn,qtr,1
8579_txt_earn,respectively,1
11177_txt_acq,share,2
15617_txt_interest,germany,1
9532_txt_trade,viability,1
10088_txt_acq,said,2
17771_txt_crude,shutdown,1
8691_txt_acq,ecolab,6
19441_txt_acq,pct,1
16957_txt_trade,happening,1
19713_txt_acq,purchases,1
6422_txt_acq,progressive,3
19711_txt_acq,royal,1
11746_txt_interest,137,1
20385_txt_earn,qtr,1
9795_txt_trade,efficiency,1
7212_txt_earn,companys,1
6752_txt_earn,average,1
6453_txt_interest,points,1
16777_txt_trade,issue,1
4026_txt_trade,import,2
18688_txt_acq,midday,1
4132_txt_earn,exceeded,1
17488_txt_acq,dlrs,3
11657_txt_acq,31,1
7907_txt_trade,able,1
8998_txt_acq,deal,1
6757_txt_trade,20month,1
1886_txt_acq,4,1
15352_txt_trade,analysts,2
16997_txt_crude,exploratory,1
9795_txt_trade,youre,1
19383_txt_acq,june,1
11685_txt_earn,qtr,3
20008_txt_crude,government,2
21369_txt_crude,american,1
10905_txt_trade,1986,2
1427_txt_interest,purchase,1
8598_txt_crude,calling,1
11873_txt_acq,partners,1
13256_txt_crude,days,3
10455_txt_trade,approval,1
1011_txt_earn,profit,3
10721_txt_acq,telefon,1
3762_txt_interest,keen,1
11403_txt_crude,operator,1
17201_txt_trade,warned,2
20008_txt_crude,call,1
7632_txt_trade,community,1
16973_txt_trade,firm,1
19191_txt_interest,10,1
19760_txt_acq,judge,1
18621_txt_crude,speculation,1
5057_txt_trade,account,1
11763_txt_acq,repeal,1
13231_txt_interest,savings,1
21551_txt_earn,11866,1
2979_txt_interest,placed,1
7802_txt_trade,reporters,1
8435_txt_earn,1989,1
3594_txt_crude,five,2
17449_txt_trade,cuts,3
11320_txt_earn,one,2
9015_txt_trade,william,1
2806_txt_earn,gains,1
1226_txt_trade,trade,4
4881_txt_interest,eased,1
16989_txt_interest,martha,1
6125_txt_crude,texas,1
14826_txt_trade,smith,1
17993_txt_acq,home,1
8944_txt_acq,value,1
16777_txt_trade,wasted,1
11755_txt_acq,outstanding,1
17433_txt_crude,standard,1
2538_txt_acq,commerce,1
9628_txt_trade,expected,1
7659_txt_acq,proposal,1
6187_txt_earn,shr,3
3043_txt_interest,gain,1
2769_txt_acq,said,2
17304_txt_trade,domestic,1
9502_txt_earn,white,1
20039_txt_acq,prosperity,1
1306_txt_crude,pick,1
17502_txt_acq,stockholders,3
1356_txt_trade,wheat,1
4344_txt_earn,1,1
11315_txt_trade,official,1
1197_txt_trade,cause,1
18600_txt_acq,50,1
2155_txt_interest,reserve,2
10623_txt_trade,yasuhiro,1
20384_txt_earn,855000,1
6178_txt_interest,debt,2
7310_txt_interest,speculative,1
4505_txt_earn,brown,2
7046_txt_acq,quarter,1
5585_txt_earn,new,2
853_txt_acq,connection,2
17023_txt_trade,nutshell,1
13236_txt_crude,fields,1
19683_txt_acq,june,6
6119_txt_crude,among,1
16374_txt_earn,663000,1
8198_txt_trade,bernard,1
12755_txt_trade,ingvar,1
13008_txt_interest,adjustablerate,1
8091_txt_acq,ferdinand,1
2664_txt_earn,112,1
10355_txt_trade,policies,1
1836_txt_acq,balance,1
151_txt_earn,year,1
5604_txt_earn,pay,1
3539_txt_interest,new,2
3534_txt_interest,exit,2
8623_txt_crude,whole,1
10355_txt_trade,imports,1
12122_txt_interest,minister,1
11100_txt_crude,judy,1
1152_txt_earn,billion,3
4026_txt_trade,setting,1
2109_txt_earn,ab,1
718_txt_trade,immediate,1
5964_txt_trade,july,1
4074_txt_earn,industries,2
17236_txt_crude,might,1
12258_txt_earn,1146,1
16963_txt_trade,urged,1
3509_txt_crude,seven,1
6814_txt_earn,prior,1
19069_txt_crude,co,1
2979_txt_interest,bank,1
16607_txt_crude,producers,1
17292_txt_interest,bank,2
3563_txt_crude,slb,1
47_txt_trade,dlrs,3
6732_txt_earn,shipments,2
8765_txt_crude,fee,1
3751_txt_earn,553,1
16644_txt_earn,merger,4
4074_txt_earn,partly,1
17269_txt_trade,soon,2
8608_txt_trade,discussions,1
4143_txt_earn,scheduled,1
15217_txt_acq,take,1
16681_txt_interest,accepted,4
4027_txt_trade,1985,1
7135_txt_trade,customers,1
3931_txt_trade,end,1
6863_txt_earn,1987,1
16957_txt_trade,cars,3
17236_txt_crude,includes,1
5288_txt_trade,question,1
14843_txt_acq,made,1
7635_txt_acq,affiliation,1
9072_txt_earn,previously,1
8198_txt_trade,times,1
7190_txt_earn,inc,1
17408_txt_crude,representatives,1
12132_txt_acq,works,1
3446_txt_trade,markets,2
4127_txt_acq,integration,1
15736_txt_earn,exchange,1
17502_txt_acq,laws,1
6208_txt_crude,agreed,1
21131_txt_crude,crude,1
6764_txt_interest,credit,4
1718_txt_earn,costs,1
15939_txt_crude,drilling,1
8405_txt_crude,immediate,1
3360_txt_interest,lowest,1
8441_txt_acq,point,1
10196_txt_earn,2476068,1
16801_txt_earn,reuter,1
5850_txt_trade,call,2
13908_txt_trade,efforts,1
2225_txt_acq,undisclosed,1
15674_txt_earn,four,2
18472_txt_trade,growth,2
10440_txt_earn,tcs,2
3009_txt_acq,standard,5
960_txt_acq,attracted,1
13263_txt_earn,state,1
19697_txt_acq,reuter,1
10642_txt_trade,outline,1
4129_txt_crude,additional,1
11253_txt_acq,since,1
8106_txt_trade,barriers,1
4654_txt_trade,march,1
2688_txt_crude,output,1
8598_txt_crude,best,1
16963_txt_trade,trend,1
9279_txt_crude,petroleum,4
1808_txt_acq,september,1
2775_txt_crude,bid,1
1694_txt_acq,first,1
18904_txt_interest,ottawa,1
3563_txt_crude,quarter,1
11639_txt_crude,number,1
17023_txt_trade,late,2
5097_txt_acq,yorkbased,1
12883_txt_acq,continue,1
10642_txt_trade,washington,3
18774_txt_crude,dismissed,1
11954_txt_acq,said,3
17929_txt_crude,based,1
3303_txt_crude,pct,1
4404_txt_earn,figures,1
4632_txt_trade,president,1
6926_txt_trade,congressional,2
17419_txt_crude,exploration,4
8747_txt_trade,otherwise,1
5620_txt_earn,ending,1
1478_txt_trade,will,1
18104_txt_trade,practices,1
3449_txt_interest,upturn,1
18840_txt_crude,yesterday,1
5057_txt_trade,round,1
12173_txt_acq,seven,2
5796_txt_crude,84,1
1409_txt_acq,japan,1
5268_txt_crude,sold,1
20494_txt_earn,bank,2
18332_txt_crude,crude,1
13649_txt_trade,quite,1
13046_txt_trade,anything,1
11222_txt_trade,hoped,1
19998_txt_crude,supply,1
18575_txt_acq,charged,1
7643_txt_trade,must,1
17431_txt_crude,crude,2
18075_txt_acq,us,1
11025_txt_crude,ceiling,1
3539_txt_interest,save,1
10462_txt_acq,fla,1
9515_txt_trade,open,1
5739_txt_acq,offering,1
4031_txt_trade,strong,1
11736_txt_earn,ltd,1
3557_txt_earn,5391666,1
10623_txt_trade,expressing,1
11357_txt_trade,long,1
16680_txt_acq,wanted,1
4867_txt_crude,tuesday,1
17847_txt_acq,acquisitions,1
3571_txt_crude,relation,1
3542_txt_interest,defuse,1
8069_txt_crude,account,1
19906_txt_acq,subsidiary,1
21502_txt_crude,visit,1
5739_txt_acq,value,1
2810_txt_acq,acquire,2
11831_txt_interest,similar,1
10375_txt_trade,policy,1
20747_txt_earn,mths,1
8401_txt_interest,financing,1
8091_txt_acq,sent,1
4903_txt_trade,trade,3
15239_txt_acq,one,1
2517_txt_crude,yalim,1
15354_txt_earn,ssss,1
17452_txt_trade,action,1
19666_txt_acq,equities,2
18148_txt_trade,bilateral,1
12546_txt_acq,six,1
18104_txt_trade,certain,1
8635_txt_trade,carney,6
696_txt_earn,help,1
8044_txt_trade,member,1
13266_txt_crude,25,1
2802_txt_acq,investment,1
21357_txt_acq,pursue,1
130_txt_earn,dramatic,1
10845_txt_crude,comparison,1
14995_txt_earn,ontario,1
5278_txt_trade,reuter,1
17405_txt_crude,growth,1
8186_txt_trade,moore,1
8906_txt_acq,involved,1
4505_txt_earn,inc,1
3303_txt_crude,shc,1
16787_txt_trade,lessen,1
11198_txt_trade,may,1
6301_txt_crude,bulletin,1
194_txt_crude,sour,1
12702_txt_acq,litigation,1
883_txt_earn,announced,1
3078_txt_trade,maryland,1
17365_txt_crude,successfully,1
5850_txt_trade,side,1
17798_txt_acq,get,1
12463_txt_earn,53,1
16680_txt_acq,detail,1
1427_txt_interest,vehicle,1
835_txt_crude,decide,1
3534_txt_interest,paying,1
1499_txt_trade,countries,1
12132_txt_acq,designengineering,1
20632_txt_crude,drawn,1
1315_txt_earn,akron,1
4983_txt_crude,build,1
1675_txt_trade,ec,3
18108_txt_crude,condtions,1
10508_txt_acq,since,1
1839_txt_trade,gatt,3
11177_txt_acq,reposition,1
20837_txt_earn,mths,1
8137_txt_interest,economic,1
8602_txt_trade,allegations,1
13174_txt_earn,said,2
8855_txt_acq,us,1
17329_txt_crude,enhanced,2
12294_txt_earn,transducer,1
21568_txt_crude,crude,4
17028_txt_crude,american,1
6124_txt_acq,mln,2
16257_txt_trade,result,1
7897_txt_acq,inc,1
14881_txt_trade,tokyo,1
8914_txt_crude,near,1
3944_txt_earn,cts,2
1009_txt_earn,30,1
18986_txt_acq,prices,1
20653_txt_crude,january,1
11225_txt_trade,march,2
15230_txt_crude,one,1
20632_txt_crude,pentagon,2
998_txt_earn,sea,1
6884_txt_acq,seek,1
1276_txt_acq,manufactured,1
16788_txt_trade,800,1
7011_txt_trade,losing,1
18689_txt_crude,light,3
6473_txt_acq,violated,1
12616_txt_earn,cincinnati,1
3128_txt_interest,efforts,1
331_txt_acq,employed,1
4039_txt_crude,korean,1
11076_txt_trade,last,4
342_txt_trade,condemns,1
7475_txt_acq,level,2
13045_txt_trade,hopes,1
2228_txt_interest,declined,1
17199_txt_crude,4,1
10352_txt_trade,white,1
12504_txt_acq,inc,1
5244_txt_crude,regulations,1
8117_txt_crude,benbow,4
6119_txt_crude,depressed,1
9253_txt_crude,survey,2
6791_txt_crude,easiest,1
12616_txt_earn,washington,1
7531_txt_trade,earlier,1
4576_txt_crude,increases,1
1689_txt_earn,respectively,2
5604_txt_earn,17,1
6086_txt_crude,layoffs,1
17771_txt_crude,one,1
4453_txt_crude,increase,1
18104_txt_trade,administrtation,1
6244_txt_earn,vs,6
4216_txt_earn,267,1
1438_txt_earn,settlement,1
322_txt_interest,tokyo,1
16964_txt_trade,billion,5
20105_txt_earn,owned,1
4135_txt_acq,possible,1
3571_txt_crude,despite,1
13966_txt_earn,unit,1
5561_txt_trade,wanted,1
10779_txt_trade,becoming,1
12202_txt_earn,pace,1
6134_txt_earn,364,1
19505_txt_crude,organisation,1
20095_txt_crude,already,1
6060_txt_crude,markets,1
8799_txt_earn,improve,1
17298_txt_crude,decline,1
17672_txt_earn,six,1
20817_txt_earn,public,1
787_txt_acq,march,1
8275_txt_earn,shr,1
11888_txt_acq,remains,1
18239_txt_acq,dec,1
5376_txt_trade,way,1
16926_txt_trade,best,1
8755_txt_crude,gravitybase,1
5973_txt_trade,industrialised,1
3009_txt_acq,loan,4
21259_txt_earn,265,1
6313_txt_earn,neck,1
15410_txt_interest,five,1
1847_txt_acq,dlr,1
11962_txt_acq,autospa,4
13946_txt_trade,actions,1
16677_txt_acq,hospitals,1
11192_txt_acq,injected,1
1090_txt_earn,qtly,1
12908_txt_interest,89174,1
848_txt_earn,9304466,1
18835_txt_trade,este,1
19241_txt_acq,might,1
1711_txt_crude,molding,1
5545_txt_earn,westronic,1
960_txt_acq,ltd,5
8602_txt_trade,efforts,1
14324_txt_earn,michigan,2
20038_txt_interest,made,1
20344_txt_earn,cents,1
4286_txt_earn,unit,1
6598_txt_crude,national,1
20308_txt_earn,exclude,1
11149_txt_crude,middle,1
918_txt_crude,dlrs,1
735_txt_acq,international,2
16871_txt_trade,deficit,7
16075_txt_interest,said,8
3743_txt_earn,118,1
10518_txt_acq,quarter,1
236_txt_crude,baseless,1
6670_txt_earn,3963000,1
9761_txt_earn,185,1
4779_txt_earn,original,1
10530_txt_trade,computers,1
12848_txt_trade,heavilyindebted,1
8580_txt_earn,336000,1
2530_txt_crude,january,2
4525_txt_crude,march,1
19386_txt_acq,june,1
3874_txt_earn,11,1
17511_txt_trade,reduce,2
4014_txt_earn,split,1
20420_txt_crude,texas,2
7791_txt_acq,two,1
718_txt_trade,minimizing,1
21007_txt_acq,springs,1
18157_txt_acq,completes,1
13046_txt_trade,made,1
20909_txt_crude,official,1
12221_txt_acq,february,1
4595_txt_trade,illinois,1
19273_txt_trade,groups,1
2449_txt_crude,drawdowns,1
1836_txt_acq,board,3
15276_txt_acq,another,1
17236_txt_crude,security,1
3459_txt_acq,taking,2
331_txt_acq,bought,2
16747_txt_acq,feels,1
4343_txt_acq,lynchs,1
11663_txt_earn,share,1
3446_txt_trade,still,1
47_txt_trade,fixed,1
4143_txt_earn,reuter,1
10877_txt_earn,25,2
13946_txt_trade,april,1
19383_txt_acq,placement,1
20529_txt_earn,7405,1
4125_txt_crude,quoted,1
12774_txt_interest,adjustment,1
17943_txt_interest,weeks,1
11580_txt_trade,tokyo,1
6453_txt_interest,private,2
1276_txt_acq,helicopter,4
11954_txt_acq,reuterm,1
5162_txt_acq,audiences,1
12775_txt_crude,said,2
12886_txt_earn,list,1
15149_txt_acq,merger,2
10398_txt_earn,27,1
10080_txt_crude,3734,1
1351_txt_earn,year,2
17502_txt_acq,june,1
8198_txt_trade,tightening,1
2520_txt_acq,merger,6
18186_txt_crude,order,2
8914_txt_crude,rubber,1
8691_txt_acq,bid,2
11198_txt_trade,position,1
15005_txt_earn,productions,1
2767_txt_crude,january,1
7698_txt_acq,companies,1
3219_txt_interest,england,1
2409_txt_earn,carlstadt,1
3542_txt_interest,facility,1
3400_txt_acq,cag,1
14199_txt_trade,years,1
3594_txt_crude,supply,1
10238_txt_acq,two,1
21131_txt_crude,later,2
4031_txt_trade,uk,1
4453_txt_crude,1785,1
16531_txt_acq,outfitters,1
18904_txt_interest,point,1
6578_txt_crude,imports,1
11559_txt_crude,refinery,1
9742_txt_acq,bps,1
10779_txt_trade,forced,1
9443_txt_acq,undisclosed,1
3449_txt_interest,comprehensive,2
925_txt_trade,qualify,1
5237_txt_interest,central,1
8209_txt_crude,louisiana,1
9194_txt_trade,industrial,1
16486_txt_earn,reuter,1
20632_txt_crude,simply,1
19191_txt_interest,securitisation,2
6346_txt_acq,yens,1
16075_txt_interest,soon,1
4848_txt_crude,ors,4
8244_txt_trade,expand,2
12783_txt_earn,shr,1
502_txt_crude,pct,1
4028_txt_crude,export,3
20270_txt_crude,bpd,15
12147_txt_interest,raising,2
4201_txt_acq,industry,1
17335_txt_trade,japan,4
16176_txt_acq,added,1
13231_txt_interest,reuter,1
9628_txt_trade,urged,1
17433_txt_crude,ocs,1
6125_txt_crude,venezuelan,2
18667_txt_acq,weve,1
12472_txt_trade,us,4
20396_txt_acq,ag,1
5268_txt_crude,816,1
15111_txt_acq,usa,1
4552_txt_trade,security,1
7320_txt_earn,pay,1
12202_txt_earn,dlrs,2
5171_txt_crude,1986,1
110_txt_acq,co,1
3534_txt_interest,cash,3
16658_txt_crude,exported,2
13611_txt_crude,25,1
11352_txt_trade,watching,1
9230_txt_acq,4175,1
9103_txt_earn,mikr,1
17216_txt_trade,communique,1
718_txt_trade,trading,1
20479_txt_earn,express,2
12775_txt_crude,products,1
4067_txt_earn,hampering,1
4488_txt_acq,march,1
6184_txt_crude,still,1
12201_txt_earn,1989,1
6346_txt_acq,rates,1
12696_txt_interest,maefnm,1
15052_txt_acq,price,1
17506_txt_acq,prorated,1
6913_txt_crude,drilling,1
8637_txt_trade,meeting,3
2325_txt_acq,terms,1
16941_txt_acq,297p,1
